activateable,associateEntityType,associateParentEntity,createable,custom,customSetting,deepCloneable,deletable,deprecatedAndHidden,feedEnabled,hasSubtypes,isInterface,isSubtype,keyPrefix,label,labelPlural,layoutable,mergeable,mruEnabled,name,queryable,replicateable,retrieveable,searchable,triggerable,undeletable,updateable,urls
False,,,True,False,False,False,True,False,False,False,False,False,03g,Queue sObject,Queue sObjects,False,False,False,QueueSobject,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/QueueSobject/{ID}'), ('describe', '/services/data/v57.0/sobjects/QueueSobject/describe'), ('sobject', '/services/data/v57.0/sobjects/QueueSobject')])"
False,,,True,False,False,False,True,False,False,False,False,False,574,Quick Text,Quick Text,True,False,True,QuickText,True,True,True,True,False,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/QuickText/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/QuickText/{ID}'), ('describe', '/services/data/v57.0/sobjects/QuickText/describe'), ('layouts', '/services/data/v57.0/sobjects/QuickText/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/QuickText')])"
False,ChangeEvent,QuickText,False,False,False,False,False,False,False,False,False,False,,Quick Text Change Event,Quick Text Change Event,False,False,False,QuickTextChangeEvent,False,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/QuickTextChangeEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/QuickTextChangeEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/QuickTextChangeEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/QuickTextChangeEvent')])"
False,History,QuickText,False,False,False,False,False,False,False,False,False,False,,Quick Text History,Quick Text History,False,False,False,QuickTextHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/QuickTextHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/QuickTextHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/QuickTextHistory')])"
False,Share,QuickText,True,False,False,False,True,False,False,False,False,False,,Quick Text Share,Quick Text Share,False,False,False,QuickTextShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/QuickTextShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/QuickTextShare/describe'), ('sobject', '/services/data/v57.0/sobjects/QuickTextShare')])"
False,,,False,False,False,False,False,False,False,False,False,False,5QL,Quick Text Usage,Quick Text Usages,False,False,False,QuickTextUsage,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/QuickTextUsage/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/QuickTextUsage/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/QuickTextUsage/describe'), ('sobject', '/services/data/v57.0/sobjects/QuickTextUsage')])"
False,Share,QuickTextUsage,True,False,False,False,True,False,False,False,False,False,,Quick Text Usage Share,Quick Text Usage Share,False,False,False,QuickTextUsageShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/QuickTextUsageShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/QuickTextUsageShare/describe'), ('sobject', '/services/data/v57.0/sobjects/QuickTextUsageShare')])"
False,,,False,False,False,False,False,False,False,False,False,False,,Recently Viewed,Recently Viewed,False,False,False,RecentlyViewed,True,False,False,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/RecentlyViewed/{ID}'), ('describe', '/services/data/v57.0/sobjects/RecentlyViewed/describe'), ('sobject', '/services/data/v57.0/sobjects/RecentlyViewed')])"
False,,,True,False,False,False,True,False,False,False,False,False,0Rw,RecordAction,RecordActions,False,False,False,RecordAction,True,True,True,False,False,True,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/RecordAction/{ID}'), ('describe', '/services/data/v57.0/sobjects/RecordAction/describe'), ('sobject', '/services/data/v57.0/sobjects/RecordAction')])"
False,,,False,False,False,False,False,False,False,False,False,False,0Ub,RecordActionHistory,RecordActionHistories,False,False,False,RecordActionHistory,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/RecordActionHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/RecordActionHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/RecordActionHistory')])"
False,,,True,False,False,False,False,False,False,False,False,False,012,Record Type,Record Types,False,False,True,RecordType,True,True,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/RecordType/{ID}'), ('describe', '/services/data/v57.0/sobjects/RecordType/describe'), ('sobject', '/services/data/v57.0/sobjects/RecordType')])"
False,,,True,False,False,False,True,False,False,False,False,False,9V6,Allow URL for Redirects,Allow URLs for Redirects,False,False,False,RedirectWhitelistUrl,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/RedirectWhitelistUrl/{ID}'), ('describe', '/services/data/v57.0/sobjects/RedirectWhitelistUrl/describe'), ('sobject', '/services/data/v57.0/sobjects/RedirectWhitelistUrl')])"
False,,,False,False,False,False,False,False,False,False,False,False,0rc,Related List Column Definition,Related List Column Definition,False,False,False,RelatedListColumnDefinition,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/RelatedListColumnDefinition/{ID}'), ('describe', '/services/data/v57.0/sobjects/RelatedListColumnDefinition/describe'), ('sobject', '/services/data/v57.0/sobjects/RelatedListColumnDefinition')])"
False,,,False,False,False,False,False,False,False,False,False,False,0rl,Related List Definition,Related List Definition,False,False,False,RelatedListDefinition,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/RelatedListDefinition/{ID}'), ('describe', '/services/data/v57.0/sobjects/RelatedListDefinition/describe'), ('sobject', '/services/data/v57.0/sobjects/RelatedListDefinition')])"
False,,,False,False,False,False,False,False,False,False,False,False,0Jv,Relationship Domain,Relationship Domains,False,False,False,RelationshipDomain,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/RelationshipDomain/{ID}'), ('describe', '/services/data/v57.0/sobjects/RelationshipDomain/describe'), ('sobject', '/services/data/v57.0/sobjects/RelationshipDomain')])"
False,,,False,False,False,False,False,False,False,False,False,False,0Ju,Relationship,Relationships,False,False,False,RelationshipInfo,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/RelationshipInfo/{ID}'), ('describe', '/services/data/v57.0/sobjects/RelationshipInfo/describe'), ('sobject', '/services/data/v57.0/sobjects/RelationshipInfo')])"
False,,,False,False,False,False,False,False,False,False,False,False,00O,Report,Reports,False,False,True,Report,True,False,True,True,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/Report/{ID}'), ('listviews', '/services/data/v57.0/sobjects/Report/listviews'), ('describe', '/services/data/v57.0/sobjects/Report/describe'), ('sobject', '/services/data/v57.0/sobjects/Report')])"
False,Tag,Report,True,False,False,False,True,False,False,False,False,False,,Report Tag,Report Tag,False,False,False,ReportTag,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ReportTag/{ID}'), ('describe', '/services/data/v57.0/sobjects/ReportTag/describe'), ('sobject', '/services/data/v57.0/sobjects/ReportTag')])"
False,,,True,False,False,False,True,False,False,False,False,False,0J4,Service Provider SAML Attribute,Service Provider SAML Attributes,False,False,False,SPSamlAttributes,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SPSamlAttributes/{ID}'), ('describe', '/services/data/v57.0/sobjects/SPSamlAttributes/describe'), ('sobject', '/services/data/v57.0/sobjects/SPSamlAttributes')])"
False,,,True,False,False,False,True,False,False,False,False,False,0mV,SalesWorkQueueSettings,SalesWorkQueueSettings,False,False,False,SalesWorkQueueSettings,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SalesWorkQueueSettings/{ID}'), ('describe', '/services/data/v57.0/sobjects/SalesWorkQueueSettings/describe'), ('sobject', '/services/data/v57.0/sobjects/SalesWorkQueueSettings')])"
False,,,False,False,False,False,False,False,False,False,False,False,0LE,SAML Single Sign-On Setting,SAML Single Sign-On Settings,False,False,False,SamlSsoConfig,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SamlSsoConfig/{ID}'), ('describe', '/services/data/v57.0/sobjects/SamlSsoConfig/describe'), ('sobject', '/services/data/v57.0/sobjects/SamlSsoConfig')])"
False,,,False,False,False,False,True,False,False,False,False,False,01N,Custom S-Control,Custom S-Controls,False,False,False,Scontrol,True,True,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/Scontrol/{ID}'), ('describe', '/services/data/v57.0/sobjects/Scontrol/describe'), ('sobject', '/services/data/v57.0/sobjects/Scontrol')])"
False,,,False,False,False,False,False,False,False,False,False,False,0JO,SearchActivity,Knowledge Search Activity,False,False,False,SearchActivity,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SearchActivity/{ID}'), ('describe', '/services/data/v57.0/sobjects/SearchActivity/describe'), ('sobject', '/services/data/v57.0/sobjects/SearchActivity')])"
False,,,False,False,False,False,False,False,False,False,False,False,4co,Search Layout,Search Layouts,False,False,False,SearchLayout,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SearchLayout/{ID}'), ('describe', '/services/data/v57.0/sobjects/SearchLayout/describe'), ('sobject', '/services/data/v57.0/sobjects/SearchLayout')])"
False,,,True,False,False,False,True,False,False,False,False,False,0MD,Promoted Search Term,Promoted Search Terms,True,False,False,SearchPromotionRule,True,True,True,False,False,True,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SearchPromotionRule/{ID}'), ('describe', '/services/data/v57.0/sobjects/SearchPromotionRule/describe'), ('layouts', '/services/data/v57.0/sobjects/SearchPromotionRule/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/SearchPromotionRule')])"
False,,,True,False,False,False,True,False,False,False,False,False,09v,Security Custom Baseline,Security Custom Baselines,False,False,False,SecurityCustomBaseline,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SecurityCustomBaseline/{ID}'), ('describe', '/services/data/v57.0/sobjects/SecurityCustomBaseline/describe'), ('sobject', '/services/data/v57.0/sobjects/SecurityCustomBaseline')])"
False,,,True,False,False,False,True,False,False,False,False,False,0q6,Seller,Sellers,True,False,True,Seller,True,True,True,True,False,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/Seller/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/Seller/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/Seller/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/Seller/describe'), ('layouts', '/services/data/v57.0/sobjects/Seller/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/Seller')])"
False,History,Seller,False,False,False,False,False,False,False,False,False,False,,Seller History,Seller History,False,False,False,SellerHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SellerHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/SellerHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/SellerHistory')])"
False,Share,Seller,True,False,False,False,True,False,False,False,False,False,,Seller Share,Seller Share,False,False,False,SellerShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SellerShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/SellerShare/describe'), ('sobject', '/services/data/v57.0/sobjects/SellerShare')])"
False,,,False,False,False,False,False,False,False,False,False,False,9gd,Service Setup Provisioning,Service Setup Provisionings,False,False,False,ServiceSetupProvisioning,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ServiceSetupProvisioning/{ID}'), ('describe', '/services/data/v57.0/sobjects/ServiceSetupProvisioning/describe'), ('sobject', '/services/data/v57.0/sobjects/ServiceSetupProvisioning')])"
False,,,False,False,False,False,False,False,False,False,False,False,5Pa,Session Permission Set Activation,Session Permission Set Activations,True,False,False,SessionPermSetActivation,True,False,True,False,False,False,False,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/SessionPermSetActivation/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/SessionPermSetActivation/{ID}'), ('describe', '/services/data/v57.0/sobjects/SessionPermSetActivation/describe'), ('layouts', '/services/data/v57.0/sobjects/SessionPermSetActivation/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/SessionPermSetActivation')])"
False,,,True,False,False,False,True,False,False,False,False,False,3Ys,Setup Assistant Step,Setup Assistant Steps,False,False,False,SetupAssistantStep,True,True,True,False,False,True,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SetupAssistantStep/{ID}'), ('describe', '/services/data/v57.0/sobjects/SetupAssistantStep/describe'), ('sobject', '/services/data/v57.0/sobjects/SetupAssistantStep')])"
False,,,False,False,False,False,False,False,False,False,False,False,0Ym,Setup Audit Trail Entry,Setup Audit Trail Entries,False,False,False,SetupAuditTrail,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SetupAuditTrail/{ID}'), ('describe', '/services/data/v57.0/sobjects/SetupAuditTrail/describe'), ('sobject', '/services/data/v57.0/sobjects/SetupAuditTrail')])"
False,,,True,False,False,False,True,False,False,False,False,False,0J0,Setup Entity Access,Setup Entity Access,False,False,False,SetupEntityAccess,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SetupEntityAccess/{ID}'), ('describe', '/services/data/v57.0/sobjects/SetupEntityAccess/describe'), ('sobject', '/services/data/v57.0/sobjects/SetupEntityAccess')])"
False,,,False,False,False,False,False,False,False,False,False,False,0xp,Source Prediction Job Status Changed Event,Source Prediction Job Status Changed Events,False,False,False,SrcPredJobStatusChgEvent,False,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/SrcPredJobStatusChgEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/SrcPredJobStatusChgEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/SrcPredJobStatusChgEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/SrcPredJobStatusChgEvent')])"
